	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	NA	NA
ASV_2	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_3	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Orobanchaceae	g__Pedicularis	s__kerneri
ASV_4	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_5	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_6	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Daboecia	s__cantabrica
ASV_7	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	s__aphaca
ASV_8	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_9	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Glandora	s__subsp._lusitanica
ASV_10	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Malpighiales	f__Violaceae	g__Viola	s__collina
ASV_11	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Trifolium	s__uniflorum
ASV_12	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Trifolium	s__pratense
ASV_13	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Rosales	f__Rosaceae	g__Rubus	s__rhamnifolius
ASV_14	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__sepium
ASV_15	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Erica	s__cinerea
ASV_16	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_17	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_18	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	s__aphaca
ASV_19	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_20	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ranunculales	f__Ranunculaceae	g__Helleborus	s__thibetanus
ASV_21	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Erica	s__tetralix
ASV_22	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	NA	NA
ASV_23	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Trifolium	s__uniflorum
ASV_24	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_25	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_26	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_27	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Daboecia	s__cantabrica
ASV_28	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Trifolium	s__uniflorum
ASV_29	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Orobanchaceae	g__Lathraea	s__squamaria
ASV_30	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__subsp._olcadium
ASV_31	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Echium	s__albicans
ASV_32	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ranunculales	f__Ranunculaceae	g__Ranunculus	s__bulbosus
ASV_33	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Malpighiales	f__Violaceae	g__Viola	s__collina
ASV_34	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_35	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_36	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Digitalis	s__purpurea
ASV_37	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Trifolium	s__uniflorum
ASV_38	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_39	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Trifolium	s__uniflorum
ASV_40	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Rosales	f__Rosaceae	g__Rubus	s__rhamnifolius
ASV_41	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Anthyllis	s__lemanniana
ASV_42	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Echium	s__albicans
ASV_43	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__filicaulis
ASV_44	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_45	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_46	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Ulex	s__borgiae
ASV_47	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_48	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Myrtales	f__Myrtaceae	g__Leptospermum	s__scoparium
ASV_49	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_50	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__filicaulis
ASV_51	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Veronica	s__elliptica
ASV_52	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Echium	s__albicans
ASV_53	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__subsp._olcadium
ASV_54	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Glandora	s__subsp._lusitanica
ASV_55	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_56	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_57	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Anthyllis	s__lemanniana
ASV_58	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Brassicales	f__Brassicaceae	g__Erysimum	s__sisymbrioides
ASV_59	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_60	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_61	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__pedunculatus
ASV_62	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_63	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_64	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_65	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Primulaceae	g__Primula	NA
ASV_66	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Trifolium	s__pratense
ASV_67	NA	NA	NA	NA	NA	NA	NA
ASV_68	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_69	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Ulex	s__borgiae
ASV_70	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Plantago	s__lanceolata
ASV_71	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__pedunculatus
ASV_72	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_73	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_74	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Pulmonaria	s__mollis
ASV_75	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_76	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Glandora	s__subsp._lusitanica
ASV_77	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Brassicales	f__Brassicaceae	g__Erucastrum	s__griquense
ASV_78	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_79	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Plantago	s__lanceolata
ASV_80	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Echium	s__albicans
ASV_81	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Taraxacum	NA
ASV_82	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_83	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_84	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ranunculales	f__Ranunculaceae	g__Anemone	s__nemorosa
ASV_85	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Anthyllis	s__lemanniana
ASV_86	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_87	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	NA
ASV_88	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Apiales	f__Apiaceae	g__Chaerophyllum	s__hirsutum
ASV_89	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Erica	s__cinerea
ASV_90	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	s__aphaca
ASV_91	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Daboecia	s__cantabrica
ASV_92	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Anthyllis	s__lemanniana
ASV_93	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_94	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__pedunculatus
ASV_95	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_96	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Myosotis	s__nemorosa
ASV_97	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Erica	s__terminalis
ASV_98	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	NA
ASV_99	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Veronica	s__elliptica
ASV_100	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	NA
ASV_101	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Hypochaeris	s__glabra
ASV_102	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	s__aphaca
ASV_103	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Rosales	f__Rosaceae	g__Rubus	s__rhamnifolius
ASV_104	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_105	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_106	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__alpina
ASV_107	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Teucrium	s__polium
ASV_108	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_109	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Taraxacum	NA
ASV_110	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__subsp._olcadium
ASV_111	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_112	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_113	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_114	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	NA	NA
ASV_115	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_116	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Echium	s__albicans
ASV_117	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__filicaulis
ASV_118	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fagales	f__Fagaceae	g__Fagus	s__sylvatica
ASV_119	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Myosotis	s__nemorosa
ASV_120	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_121	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Rosales	f__Rosaceae	g__Rosa	s__leschenaultiana
ASV_122	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Pulmonaria	s__mollis
ASV_123	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_124	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_125	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_126	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Rosales	f__Rosaceae	g__Potentilla	NA
ASV_127	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Anthyllis	s__lemanniana
ASV_128	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Malpighiales	f__Hypericaceae	g__Hypericum	s__pulchrum
ASV_129	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_130	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Anthyllis	s__lemanniana
ASV_131	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Veronica	s__elliptica
ASV_132	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_133	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	NA	NA
ASV_134	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_135	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Myosotis	s__nemorosa
ASV_136	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_137	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_138	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ranunculales	f__Ranunculaceae	g__Ranunculus	s__bulbosus
ASV_139	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_140	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	NA	NA
ASV_141	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_142	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Ulex	s__borgiae
ASV_143	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_144	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	NA	NA
ASV_145	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_146	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_147	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	NA
ASV_148	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Malpighiales	f__Hypericaceae	g__Hypericum	s__nummularium
ASV_149	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Veronica	s__elliptica
ASV_150	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_151	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	NA	NA
ASV_152	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	NA	NA
ASV_153	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	NA
ASV_154	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Echium	s__albicans
ASV_155	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_156	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_157	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Brassicales	f__Brassicaceae	g__Erysimum	s__sisymbrioides
ASV_158	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Glandora	s__subsp._lusitanica
ASV_159	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_160	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_161	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	NA
ASV_162	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	s__aphaca
ASV_163	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Ulex	s__borgiae
ASV_164	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Daboecia	s__cantabrica
ASV_165	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_166	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	NA	NA
ASV_167	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_168	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_169	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_170	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__filicaulis
ASV_171	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__pedunculatus
ASV_172	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	NA
ASV_173	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Anthyllis	s__lemanniana
ASV_174	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Oxalidales	f__Oxalidaceae	g__Oxalis	NA
ASV_175	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_176	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Malpighiales	f__Violaceae	g__Viola	s__collina
ASV_177	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Orobanchaceae	g__Lathraea	s__squamaria
ASV_178	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Glandora	s__subsp._lusitanica
ASV_179	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_180	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_181	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Ulex	s__borgiae
ASV_182	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_183	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Orobanchaceae	g__Pedicularis	s__kerneri
ASV_184	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_185	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Ajuga	s__pyramidalis
ASV_186	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	NA	NA
ASV_187	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Glandora	s__subsp._lusitanica
ASV_188	k__Viridiplantae	p__Chlorophyta	c__Trebouxiophyceae	o__Prasiolales	f__Prasiolaceae	g__Desmococcus	s__olivaceus
ASV_189	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Linaria	s__alpina
ASV_190	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Plantaginaceae	g__Veronica	s__elliptica
ASV_191	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Stachys	s__officinalis
ASV_192	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Genista	NA
ASV_193	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ericales	f__Ericaceae	g__Vaccinium	NA
ASV_194	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Malpighiales	f__Hypericaceae	g__Hypericum	s__androsaemum
ASV_195	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Cirsium	s__boujartii
ASV_196	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Orobanchaceae	g__Pedicularis	NA
ASV_197	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__sepium
ASV_198	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lotus	s__tenuis
ASV_199	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Ulex	s__borgiae
ASV_200	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Ulex	s__borgiae
ASV_201	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Carduus	s__pycnocephalus
ASV_202	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Lathyrus	s__aphaca
ASV_203	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Boraginales	f__Boraginaceae	g__Glandora	s__subsp._lusitanica
ASV_204	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fabales	f__Fabaceae	g__Vicia	s__pyrenaica
ASV_205	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Asterales	f__Asteraceae	g__Taraxacum	NA
